LAT;;;;;40.4165;40.4165;40.4165;40.4165
LON;;;;;-3.70256;-3.70256;-3.70256;-3.70256
ASL;;;;;665.000;665.000;665.000;665.000
CITY;;;;;Madrid;Madrid;Madrid;Madrid
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation (high resolution);Wind Speed;Wind Direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;02;14;00;00;8.45;0.00;9.39;122.47
2019;02;14;01;00;6.69;0.00;9.11;108.43
2019;02;14;02;00;5.94;0.00;9.18;64.44
2019;02;14;03;00;5.21;0.00;9.93;46.47
2019;02;14;04;00;4.65;0.00;10.23;50.71
2019;02;14;05;00;4.16;0.00;10.46;63.43
2019;02;14;06;00;3.55;0.00;10.04;75.47
2019;02;14;07;00;2.88;0.00;8.71;82.87
2019;02;14;08;00;2.29;0.00;7.59;84.56
2019;02;14;09;00;2.67;0.00;7.20;90.00
2019;02;14;10;00;4.12;0.00;9.06;96.84
2019;02;14;11;00;5.46;0.00;11.50;110.14
2019;02;14;12;00;7.10;0.00;11.30;112.48
2019;02;14;13;00;10.36;0.00;10.63;118.30
2019;02;14;14;00;12.06;0.00;11.38;124.70
2019;02;14;15;00;13.32;0.00;10.46;130.82
2019;02;14;16;00;14.25;0.00;9.93;136.47
2019;02;14;17;00;14.69;0.00;9.69;138.01
2019;02;14;18;00;14.34;0.00;8.44;140.19
2019;02;14;19;00;13.70;0.00;5.19;123.69
2019;02;14;20;00;13.04;0.00;5.76;90.00
2019;02;14;21;00;12.13;0.00;7.63;70.71
2019;02;14;22;00;10.35;0.00;9.39;85.60
2019;02;14;23;00;7.99;0.00;8.71;97.13
2019;02;15;00;00;6.94;0.00;7.59;84.56
2019;02;15;01;00;6.39;0.00;7.29;57.09
2019;02;15;02;00;5.44;0.00;8.21;52.13
2019;02;15;03;00;4.62;0.00;9.03;66.50
2019;02;15;04;00;3.80;0.00;10.04;75.47
2019;02;15;05;00;2.96;0.00;9.01;87.71
2019;02;15;06;00;2.23;0.00;7.20;90.00
2019;02;15;07;00;1.60;0.00;5.77;86.42
2019;02;15;08;00;1.17;0.00;3.67;78.69
2019;02;15;09;00;1.76;0.00;2.97;75.96
2019;02;15;10;00;3.37;0.00;3.96;90.00
2019;02;15;11;00;6.02;0.00;5.48;66.80
2019;02;15;12;00;8.80;0.00;6.83;71.57
2019;02;15;13;00;11.86;0.00;6.21;79.99
2019;02;15;14;00;13.49;0.00;5.45;82.41
2019;02;15;15;00;14.76;0.00;4.10;74.74
2019;02;15;16;00;15.50;0.00;4.51;61.39
2019;02;15;17;00;15.79;0.00;5.48;66.80
2019;02;15;18;00;15.47;0.00;6.83;71.57
2019;02;15;19;00;14.75;0.00;5.19;56.31
2019;02;15;20;00;14.19;0.00;7.29;32.91
2019;02;15;21;00;13.04;0.00;8.53;27.65
2019;02;15;22;00;11.59;0.00;7.65;41.19
2019;02;15;23;00;10.69;0.00;6.62;67.62
2019;02;16;00;00;10.17;0.00;6.95;68.75
2019;02;16;01;00;8.92;0.00;7.39;46.97
2019;02;16;02;00;6.88;0.00;9.39;32.47
2019;02;16;03;00;4.82;0.00;10.32;29.25
2019;02;16;04;00;4.22;0.00;10.80;36.87
2019;02;16;05;00;4.13;0.00;10.97;41.01
2019;02;16;06;00;3.91;0.00;10.74;50.44
2019;02;16;07;00;3.54;0.00;10.51;51.95
2019;02;16;08;00;3.39;0.00;11.02;51.63
2019;02;16;09;00;4.28;0.00;10.99;58.39
2019;02;16;10;00;6.49;0.00;11.30;59.35
2019;02;16;11;00;8.85;0.00;10.70;70.35
2019;02;16;12;00;10.98;0.00;11.97;96.91
2019;02;16;13;00;13.50;0.00;11.30;112.48
2019;02;16;14;00;15.03;0.00;14.11;127.75
2019;02;16;15;00;16.17;0.00;16.60;139.40
2019;02;16;16;00;16.62;0.00;16.99;143.62
2019;02;16;17;00;16.55;0.00;18.09;148.84
2019;02;16;18;00;15.74;0.00;17.24;151.29
2019;02;16;19;00;13.88;0.00;13.39;143.75
2019;02;16;20;00;12.18;0.00;14.00;133.96
2019;02;16;21;00;10.73;0.00;13.83;128.66
2019;02;16;22;00;9.34;0.00;12.82;128.16
2019;02;16;23;00;8.08;0.00;9.66;116.57
2019;02;17;00;00;7.26;0.00;7.57;92.73
2019;02;17;01;00;6.75;0.00;7.79;56.31
2019;02;17;02;00;5.92;0.00;9.18;41.82
2019;02;17;03;00;4.71;0.00;9.69;41.99
2019;02;17;04;00;3.85;0.00;9.45;40.36
2019;02;17;05;00;3.32;0.00;8.91;43.36
2019;02;17;06;00;2.83;0.00;9.42;43.45
2019;02;17;07;00;2.68;0.00;8.91;43.36
2019;02;17;08;00;2.41;0.00;8.15;45.00
2019;02;17;09;00;2.84;0.00;7.65;48.81
2019;02;17;10;00;5.35;0.00;8.70;65.56
2019;02;17;11;00;7.61;0.00;9.78;83.66
2019;02;17;12;00;9.20;0.00;8.05;100.30
2019;02;17;13;00;11.42;0.00;7.90;114.23
2019;02;17;14;00;13.06;0.00;7.49;125.22
2019;02;17;15;00;14.32;0.00;7.29;147.09
2019;02;17;16;00;15.10;0.00;6.92;171.03
2019;02;17;17;00;15.34;0.00;7.28;188.53
2019;02;17;18;00;15.01;0.00;6.03;197.35
2019;02;17;19;00;14.38;0.00;2.31;231.34
2019;02;17;20;00;13.86;0.00;2.62;15.95
2019;02;17;21;00;12.89;0.00;6.41;51.84
2019;02;17;22;00;11.24;0.00;8.09;69.15
2019;02;17;23;00;8.43;0.00;10.83;105.42
2019;02;18;00;00;7.31;0.00;16.18;147.72
2019;02;18;01;00;6.29;0.00;12.50;138.50
2019;02;18;02;00;5.60;0.00;8.70;114.44
2019;02;18;03;00;5.41;0.00;9.36;90.00
2019;02;18;04;00;4.98;0.00;10.18;81.87
2019;02;18;05;00;4.50;0.00;11.57;84.64
2019;02;18;06;00;3.99;0.00;12.60;90.00
2019;02;18;07;00;3.54;0.00;12.61;88.36
2019;02;18;08;00;3.22;0.00;11.72;79.38
2019;02;18;09;00;3.26;0.00;12.07;72.65
2019;02;18;10;00;4.52;0.00;11.87;75.96
2019;02;18;11;00;6.42;0.00;11.73;72.12
2019;02;18;12;00;8.66;0.00;10.93;72.76
2019;02;18;13;00;11.27;0.00;8.67;85.24
2019;02;18;14;00;12.98;0.00;7.20;90.00
2019;02;18;15;00;14.30;0.00;6.12;90.00
2019;02;18;16;00;15.03;0.00;5.40;90.00
2019;02;18;17;00;15.43;0.00;5.05;85.91
2019;02;18;18;00;15.35;0.00;5.05;85.91
2019;02;18;19;00;14.72;0.00;4.21;70.02
2019;02;18;20;00;14.15;0.00;5.80;60.26
2019;02;18;21;00;13.22;0.00;6.64;49.40
2019;02;18;22;00;12.09;0.00;6.61;60.64
2019;02;18;23;00;10.42;0.00;10.09;124.82
2019;02;19;00;00;8.21;0.00;11.25;140.19
2019;02;19;01;00;7.25;0.00;7.20;126.87
2019;02;19;02;00;6.70;0.00;7.17;72.47
2019;02;19;03;00;6.32;0.00;9.69;41.99
2019;02;19;04;00;5.62;0.00;9.16;45.00
2019;02;19;05;00;5.17;0.00;8.40;59.04
2019;02;19;06;00;4.73;0.00;7.73;62.24
2019;02;19;07;00;4.27;0.00;7.20;53.13
2019;02;19;08;00;3.92;0.00;6.13;49.76
2019;02;19;09;00;4.18;0.00;4.61;51.34
2019;02;19;10;00;6.33;0.00;5.15;77.91
2019;02;19;11;00;8.61;0.00;3.96;90.00
2019;02;19;12;00;10.66;0.00;3.76;106.70
2019;02;19;13;00;12.25;0.00;4.69;122.47
2019;02;19;14;00;13.54;0.00;3.71;150.95
2019;02;19;15;00;14.48;0.00;3.42;198.43
2019;02;19;16;00;14.98;0.00;4.35;245.56
2019;02;19;17;00;15.07;0.00;5.77;266.42
2019;02;19;18;00;14.71;0.00;5.40;270.00
2019;02;19;19;00;13.98;0.00;3.62;275.71
2019;02;19;20;00;13.33;0.00;3.32;310.60
2019;02;19;21;00;12.49;0.00;4.83;333.43
2019;02;19;22;00;11.25;0.00;4.74;351.25
2019;02;19;23;00;10.16;0.00;4.45;14.04
2019;02;20;00;00;9.56;0.00;4.33;41.63
2019;02;20;01;00;8.80;0.00;5.05;85.91
2019;02;20;02;00;7.45;0.00;6.73;105.52
2019;02;20;03;00;5.76;0.00;8.94;139.90
2019;02;20;04;00;4.63;0.00;6.37;132.71
2019;02;20;05;00;4.25;0.00;7.28;81.47
2019;02;20;06;00;3.84;0.00;8.79;55.01
