2019;03;07;07;00;1.15;0.00;10.64;246.04
2019;03;07;08;00;0.72;0.00;9.50;245.38
2019;03;07;09;00;1.54;0.00;10.16;247.07
2019;03;07;10;00;3.91;0.00;8.59;236.98
2019;03;07;11;00;6.27;0.00;9.35;254.36
2019;03;07;12;00;7.89;0.00;10.64;246.04
2019;03;07;13;00;10.11;0.00;11.30;232.77
2019;03;07;14;00;10.98;0.00;15.31;221.19
2019;03;07;15;00;11.66;0.00;17.06;225.86
2019;03;07;16;00;12.02;0.00;19.17;235.71
2019;03;07;17;00;11.92;0.00;22.10;253.93
2019;03;07;18;00;11.29;0.00;22.61;256.18
2019;03;07;19;00;10.18;0.00;20.18;254.48
2019;03;07;20;00;9.00;0.00;17.38;256.83
2019;03;07;21;00;8.16;0.00;14.93;254.62
2019;03;07;22;00;7.65;0.00;12.31;254.74
2019;03;07;23;00;7.62;0.10;18.09;264.29
2019;03;08;00;00;7.48;0.00;11.21;264.47
2019;03;08;01;00;7.43;0.00;9.89;259.51
2019;03;08;02;00;7.40;0.00;8.09;249.15
2019;03;08;03;00;6.75;0.00;8.21;232.13
2019;03;08;04;00;6.70;0.00;7.49;234.78
2019;03;08;05;00;6.61;0.00;7.49;234.78
2019;03;08;06;00;5.71;0.00;6.29;246.37
2019;03;08;07;00;5.25;0.00;5.63;243.43
2019;03;08;08;00;4.90;0.00;2.04;315.00
2019;03;08;09;00;6.08;0.00;6.62;67.62
2019;03;08;10;00;8.01;0.00;11.52;90.00
2019;03;08;11;00;9.85;0.00;10.82;93.81
2019;03;08;12;00;11.52;0.00;10.19;57.99
2019;03;08;13;00;12.67;0.00;7.20;36.87
2019;03;08;14;00;13.81;0.00;6.88;42.88
2019;03;08;15;00;14.65;0.00;5.90;37.57
2019;03;08;16;00;14.88;0.00;5.82;21.80
2019;03;08;17;00;14.98;0.00;6.73;15.52
2019;03;08;18;00;14.70;0.00;6.64;12.53
2019;03;08;19;00;13.88;0.00;5.09;8.13
2019;03;08;20;00;13.41;0.00;4.35;335.56
2019;03;08;21;00;12.23;0.00;6.95;338.75
2019;03;08;22;00;9.44;0.00;7.93;2.60
2019;03;08;23;00;7.81;0.00;8.12;12.80
2019;03;09;00;00;7.20;0.00;7.49;35.22
2019;03;09;01;00;7.02;0.00;8.15;45.00
2019;03;09;02;00;6.83;0.00;7.90;46.85
2019;03;09;03;00;6.26;0.00;7.70;37.41
2019;03;09;04;00;5.66;0.00;7.99;35.84
2019;03;09;05;00;5.18;0.00;6.49;33.69
2019;03;09;06;00;4.80;0.00;5.00;30.26
2019;03;09;07;00;4.47;0.00;4.20;30.96
2019;03;09;08;00;4.45;0.00;4.69;32.47
2019;03;09;09;00;6.21;0.00;2.04;45.00
2019;03;09;10;00;8.90;0.00;2.52;90.00
2019;03;09;11;00;11.45;0.00;2.41;153.43
2019;03;09;12;00;13.47;0.00;3.88;201.80
2019;03;09;13;00;15.14;0.00;5.35;199.65
2019;03;09;14;00;16.45;0.00;5.12;219.29
2019;03;09;15;00;17.46;0.00;4.69;237.53
2019;03;09;16;00;18.10;0.00;4.38;260.54
2019;03;09;17;00;18.40;0.00;4.33;265.24
2019;03;09;18;00;18.22;0.00;4.33;265.24
2019;03;09;19;00;17.51;0.00;3.60;270.00
2019;03;09;20;00;16.85;0.00;3.62;275.71
2019;03;09;21;00;16.02;0.00;4.20;300.96
2019;03;09;22;00;14.79;0.00;4.51;331.39
2019;03;09;23;00;13.47;0.00;4.32;360.00
2019;03;10;00;00;12.79;0.00;4.02;26.57
2019;03;10;01;00;12.19;0.00;4.39;34.99
2019;03;10;02;00;11.23;0.00;3.83;41.19
2019;03;10;03;00;10.42;0.00;2.81;39.81
2019;03;10;04;00;9.66;0.00;2.62;15.95
2019;03;10;05;00;9.03;0.00;3.08;20.56
2019;03;10;06;00;8.36;0.00;4.02;26.57
2019;03;10;07;00;7.94;0.00;3.83;48.81
2019;03;10;08;00;7.58;0.00;3.71;60.95
2019;03;10;09;00;8.61;0.00;2.10;59.04
2019;03;10;10;00;11.01;0.00;2.74;113.20
2019;03;10;11;00;13.50;0.00;2.97;165.96
2019;03;10;12;00;15.81;0.00;3.89;213.69
2019;03;10;13;00;17.07;0.00;0.36;180.00
2019;03;10;14;00;18.87;0.00;1.14;251.57
2019;03;10;15;00;20.28;0.00;3.76;253.30
2019;03;10;16;00;21.18;0.00;7.20;270.00
2019;03;10;17;00;21.68;0.00;9.06;276.84
2019;03;10;18;00;21.43;0.00;12.66;284.83
2019;03;10;19;00;19.97;0.00;11.84;289.54
2019;03;10;20;00;17.64;0.00;12.26;319.76
2019;03;10;21;00;15.54;0.00;10.95;350.54
2019;03;10;22;00;14.06;0.00;9.73;357.88
2019;03;10;23;00;12.47;0.00;6.16;6.71
2019;03;11;00;00;12.00;0.00;8.21;37.87
2019;03;11;01;00;11.45;0.00;13.90;36.57
2019;03;11;02;00;10.19;0.00;14.02;41.88
2019;03;11;03;00;9.72;0.00;16.06;47.73
2019;03;11;04;00;9.15;0.00;17.94;51.52
2019;03;11;05;00;8.68;0.00;19.27;57.20
2019;03;11;06;00;8.28;0.00;21.49;58.71
2019;03;11;07;00;7.70;0.00;21.30;59.53
2019;03;11;08;00;7.43;0.00;18.89;59.04
2019;03;11;09;00;8.41;0.00;21.25;63.87
2019;03;11;10;00;10.11;0.00;23.81;69.65
2019;03;11;11;00;11.74;0.00;21.41;70.35
2019;03;11;12;00;13.51;0.00;18.67;70.87
2019;03;11;13;00;15.62;0.00;12.86;72.07
2019;03;11;14;00;16.77;0.00;10.16;67.07
2019;03;11;15;00;17.66;0.00;9.36;67.38
2019;03;11;16;00;18.22;0.00;9.23;69.44
2019;03;11;17;00;18.42;0.00;8.47;77.74
2019;03;11;18;00;18.13;0.00;5.94;75.96
2019;03;11;19;00;17.27;0.00;2.81;50.19
2019;03;11;20;00;16.83;0.00;2.60;33.69
2019;03;11;21;00;16.37;0.00;3.05;45.00
2019;03;11;22;00;15.75;0.00;4.20;59.04
2019;03;11;23;00;14.81;0.00;4.39;55.01
2019;03;12;00;00;13.43;0.00;5.69;55.30
2019;03;12;01;00;11.98;0.00;5.51;78.69
2019;03;12;02;00;9.56;0.00;9.18;138.18
2019;03;12;03;00;7.90;0.00;7.20;126.87
2019;03;12;04;00;7.39;0.00;5.40;90.00
2019;03;12;05;00;6.95;0.00;5.63;63.43
2019;03;12;06;00;6.79;0.00;6.52;83.66
2019;03;12;07;00;6.42;0.00;7.20;90.00
2019;03;12;08;00;6.30;0.00;7.24;95.71
2019;03;12;09;00;6.96;0.00;6.21;100.01
2019;03;12;10;00;8.39;0.00;5.32;118.30
2019;03;12;11;00;10.66;0.00;5.32;151.70
2019;03;12;12;00;13.09;0.00;5.94;194.04
2019;03;12;13;00;18.26;0.00;17.07;245.06
2019;03;12;14;00;19.52;0.00;20.49;251.57
2019;03;12;15;00;20.17;0.00;21.86;252.76
2019;03;12;16;00;20.48;0.00;23.59;254.05
2019;03;12;17;00;20.35;0.00;24.29;258.02
2019;03;12;18;00;19.69;0.00;23.27;262.00
2019;03;12;19;00;18.31;0.00;19.49;265.76
2019;03;12;20;00;16.37;0.00;13.71;293.20
2019;03;12;21;00;14.49;0.00;10.59;305.31
2019;03;12;22;00;13.46;0.00;9.22;308.66
2019;03;12;23;00;12.95;0.00;14.02;318.12
2019;03;13;00;00;11.84;0.00;17.94;321.52
2019;03;13;01;00;10.99;0.00;20.02;322.31
2019;03;13;02;00;10.51;0.00;16.08;325.95
2019;03;13;03;00;9.83;0.00;11.61;330.26
2019;03;13;04;00;8.91;0.00;7.29;327.09
2019;03;13;05;00;9.29;0.00;6.29;336.37
2019;03;13;06;00;7.91;0.00;5.76;360.00
2019;03;13;07;00;7.42;0.00;15.70;36.61
2019;03;13;08;00;5.82;0.00;22.27;34.46
2019;03;13;09;00;6.23;0.00;23.98;35.84
2019;03;13;10;00;7.49;0.00;24.85;38.53
2019;03;13;11;00;8.87;0.00;24.57;39.05
2019;03;13;12;00;10.54;0.00;23.23;40.60
2019;03;13;13;00;12.44;0.00;20.61;27.01
2019;03;13;14;00;13.24;0.00;20.12;26.57
2019;03;13;15;00;13.86;0.00;19.64;26.10
2019;03;13;16;00;14.25;0.00;19.19;23.20
2019;03;13;17;00;14.20;0.00;19.16;25.60
2019;03;13;18;00;13.65;0.00;19.97;25.64
2019;03;13;19;00;12.61;0.00;15.94;25.41
2019;03;13;20;00;11.50;0.00;12.30;20.56
2019;03;13;21;00;9.91;0.00;12.76;16.39
2019;03;13;22;00;8.45;0.00;15.82;41.31
2019;03;13;23;00;7.09;0.00;16.56;47.64
2019;03;14;00;00;6.13;0.00;15.99;54.16
2019;03;14;01;00;5.32;0.00;15.68;58.13
2019;03;14;02;00;7.21;0.00;8.79;55.01
2019;03;14;03;00;6.07;0.00;10.70;47.73
2019;03;14;04;00;5.23;0.00;10.46;49.18
2019;03;14;05;00;4.61;0.00;13.10;52.82
2019;03;14;06;00;3.77;0.00;12.31;52.13
2019;03;14;07;00;3.29;0.00;11.46;46.27
2019;03;14;08;00;3.15;0.00;7.90;46.85
2019;03;14;09;00;4.66;0.00;5.96;64.98
2019;03;14;10;00;6.93;0.00;5.04;90.00
2019;03;14;11;00;8.88;0.00;2.74;113.20
2019;03;14;12;00;10.94;0.00;2.60;213.69
2019;03;14;13;00;12.74;0.00;6.62;247.62
2019;03;14;14;00;14.30;0.00;6.49;250.56
2019;03;14;15;00;15.71;0.00;6.73;254.48
2019;03;14;16;00;16.63;0.00;7.28;261.47
2019;03;14;17;00;17.09;0.00;8.65;272.39
2019;03;14;18;00;16.91;0.00;10.09;272.05
2019;03;14;19;00;15.98;0.00;7.93;267.40
2019;03;14;20;00;14.87;0.00;7.28;261.47
2019;03;14;21;00;13.31;0.00;5.82;291.80
2019;03;14;22;00;10.11;0.00;7.90;30.07
2019;03;14;23;00;8.60;0.00;10.88;55.78
